ID,SDMVPSU,SDMVSTRA,WTMEC8YR,WTDR8YR,WTSVOC8Y,WTSHM8YR,WTSPO8YR,WTSAU8YR,WTSAF8YR,WTSCI8YR,WTSPH8YR
39696,39696,2,22048.73049,NA,NA,14339.2145,NA,NA,20278.97526,NA,NA
39697,39697,1,28098.4218,NA,NA,NA,5074.141089,NA,NA,20403.11343,5665.904077
39698,39698,1,10053.27586,9231.442597,NA,NA,2458.111987,NA,NA,NA,2656.259553
39699,39699,2,33173.51605,NA,NA,NA,NA,NA,NA,NA,NA
39700,39700,2,7597.13858,NA,NA,NA,3343.423701,NA,NA,5606.937023,3867.77261
39701,39701,1,30412.67866,NA,NA,NA,5847.907678,NA,NA,NA,6226.697347
39702,39702,2,30077.49914,27978.61871,NA,NA,11049.94259,NA,NA,NA,NA
39703,39703,1,12496.39182,NA,NA,NA,2277.399448,NA,NA,NA,NA
39704,39704,1,8559.116823,NA,NA,NA,3606.692057,NA,NA,NA,3992.549401
39705,39705,2,5857.421625,4884.030351,NA,NA,814.2830429,NA,NA,NA,868.5813808
39706,39706,1,7156.695604,NA,NA,NA,NA,NA,NA,NA,NA
39707,39707,2,96526.33931,96607.29255,NA,NA,18141.97936,NA,NA,NA,20257.75655
39708,39708,1,10590.65886,NA,NA,NA,2497.136316,NA,7698.179799,NA,2698.429619
39709,39709,1,11379.26429,NA,NA,NA,2138.602887,NA,NA,NA,NA
39710,39710,2,6149.594044,NA,NA,3485.38975,1510.523863,NA,NA,5021.653256,1655.58083
39711,39711,1,8174.974301,NA,NA,NA,1340.667079,NA,NA,NA,1442.774453
39712,39712,1,28653.52833,NA,NA,NA,NA,NA,NA,NA,NA
39713,39713,2,10749.04658,NA,NA,NA,NA,NA,9503.551749,NA,NA
39714,39714,1,4771.719682,4540.482949,NA,NA,498.6642523,NA,NA,NA,516.8188891
39715,39715,1,19238.36328,18302.7038,NA,12420.7445,2361.581534,NA,NA,NA,2468.155742
39716,39716,1,26865.13537,25653.5911,NA,NA,4837.55194,NA,NA,NA,6537.41629
39717,39717,2,74793.59336,NA,NA,NA,11257.0531,NA,NA,65777.80488,12297.6836
39718,39718,2,5701.113561,4881.770549,NA,3952.5165,610.864885,NA,NA,NA,NA
39719,39719,2,7042.26834,NA,NA,NA,933.2349978,NA,NA,5876.86078,1060.262047
39720,39720,1,75121.30963,56930.68228,NA,NA,35180.43043,NA,NA,NA,40697.77491
39721,39721,2,8881.615556,5668.648569,NA,NA,4549.093376,NA,NA,NA,5244.092482
39722,39722,1,4812.290195,NA,NA,2974.2225,1171.887796,NA,4151.784302,NA,1284.425237
39723,39723,2,67592.1814,NA,NA,NA,20743.33787,NA,NA,51213.47064,21909.35147
39724,39724,1,4904.894337,NA,NA,NA,2211.352148,NA,NA,NA,NA
39725,39725,1,43428.16878,NA,NA,NA,14248.84852,NA,NA,40155.42847,15281.32534
39726,39726,1,22475.86645,14480.57944,NA,0,3923.464327,NA,NA,NA,4197.946975
39727,39727,2,16238.65401,NA,NA,NA,6381.965612,NA,13103.47151,NA,7235.226512
39728,39728,2,84823.86048,NA,NA,NA,52231.63334,NA,63237.5747,NA,55167.65045
39729,39729,2,75693.47382,NA,NA,NA,14226.47383,NA,53501.49136,NA,14865.56053
39730,39730,2,5805.301526,NA,NA,3290.256,769.4453034,NA,3882.869362,NA,843.3358291
39731,39731,2,4939.713214,NA,NA,2731.35025,516.2202646,NA,3309.863853,NA,535.0140549
39732,39732,2,83470.18975,65824.91865,NA,0,16447.75444,NA,NA,NA,17186.62629
39733,39733,1,37000.99555,NA,NA,NA,5971.063516,NA,30686.29037,NA,6390.085245
39734,39734,2,17252.29688,NA,NA,11456.94775,NA,NA,10376.46839,NA,NA
39735,39735,1,37165.57473,NA,NA,19192.99925,6428.213033,NA,26134.90917,NA,6877.926038
39736,39736,1,68600.81634,52885.41594,NA,44110.5815,15641.3113,NA,NA,NA,17087.23374
39737,39737,1,8269.958286,NA,NA,NA,1993.222084,NA,NA,NA,2126.134893
39738,39738,1,9074.434695,NA,NA,NA,1418.359031,NA,NA,NA,1623.188474
39739,39739,1,52858.48639,NA,NA,NA,22568.93971,NA,NA,47216.26752,25983.85852
39740,39740,1,6992.279009,NA,NA,NA,1026.212275,NA,NA,NA,1104.370263
39741,39741,2,40535.50166,NA,NA,NA,8452.172591,NA,NA,35820.54028,10759.5936
39742,39742,2,7709.286342,NA,NA,NA,NA,NA,NA,NA,NA
39743,39743,1,7421.04078,NA,NA,NA,2662.085509,NA,NA,6021.022896,2961.795401
39744,39744,1,5384.492434,4393.247917,NA,3486.57775,576.9962118,NA,NA,NA,592.3945388
39745,39745,1,6732.124235,NA,NA,NA,1104.044735,NA,NA,NA,NA
39746,39746,1,23015.24244,22050.12503,NA,NA,11636.58025,NA,NA,NA,13225.50398
39747,39747,2,5576.468045,4544.640816,NA,NA,NA,NA,NA,NA,NA
39748,39748,1,36809.66639,NA,NA,NA,7334.585475,NA,28475.19783,NA,7456.040809
39749,39749,1,17662.60789,NA,NA,NA,3238.082841,NA,NA,NA,3447.824922
39750,39750,2,38721.39389,NA,NA,NA,7277.244172,NA,NA,NA,9108.708643
39751,39751,1,51126.28235,43644.36282,NA,NA,16946.86375,NA,NA,NA,19113.77391
39752,39752,1,4718.562888,5405.57371,NA,NA,2494.729107,NA,NA,NA,2845.136647
39753,39753,2,79295.57386,59453.96064,NA,NA,17418.37053,NA,NA,NA,NA
39754,39754,2,7080.2606,6198.276518,NA,NA,938.2696975,NA,NA,NA,1065.982044
39755,39755,2,33083.30469,25799.76139,NA,NA,NA,NA,NA,NA,NA
39756,39756,2,5104.199103,NA,NA,NA,2288.350382,NA,NA,NA,2526.401085
39757,39757,1,1365.615775,NA,NA,NA,642.4052681,NA,NA,NA,709.232895
39758,39758,2,84585.39442,NA,NA,NA,35088.77147,NA,67177.04438,NA,37189.80697
39759,39759,2,7003.992472,NA,NA,NA,944.193698,NA,NA,5435.157528,1007.154789
39760,39760,1,42158.88126,NA,NA,NA,8911.97549,NA,NA,35175.21975,9537.376872
39761,39761,1,32380.32423,NA,NA,NA,14077.55303,NA,NA,26436.02971,16376.18345
39762,39762,2,3829.052479,NA,NA,NA,570.2985587,NA,NA,NA,636.0605568
39763,39763,2,7467.886533,7178.776473,NA,NA,852.6576622,NA,NA,NA,921.3901046
39764,39764,2,93565.19661,NA,NA,NA,18451.12364,NA,65962.75537,NA,19279.99156
39765,39765,2,20660.4125,NA,NA,0,2901.623977,NA,NA,14818.30089,3104.619434
39766,39766,2,6307.863109,NA,NA,NA,1610.566194,NA,NA,NA,1733.229521
39767,39767,1,8101.396457,NA,NA,NA,1826.003607,NA,NA,NA,2089.702215
39768,39768,1,28255.12888,NA,NA,17050.75375,5104.700515,NA,NA,24406.38775,5461.821568
39769,39769,1,23039.92601,NA,NA,NA,2711.415933,NA,15531.43105,NA,3200.220434
39770,39770,1,26257.49928,NA,NA,15435.24225,6354.13682,NA,23603.97871,NA,6798.667508
39771,39771,2,5926.317912,5044.048768,NA,NA,763.5474309,NA,NA,NA,867.4774994
39772,39772,1,79633.26888,NA,NA,NA,33251.78832,NA,NA,56220.68558,35120.92037
39773,39773,2,21792.40106,NA,NA,NA,3412.427896,NA,NA,15572.6323,3690.309467
39774,39774,1,23015.24244,NA,NA,NA,4158.038721,NA,16694.66281,NA,4448.932019
39775,39775,2,9913.654733,NA,NA,NA,1140.293032,NA,NA,7922.5833,1382.177191
39776,39776,2,20866.70475,NA,NA,13951.42125,16269.20711,NA,13985.11967,NA,NA
39777,39777,1,3743.488408,NA,NA,NA,515.1221108,NA,2692.90874,NA,607.9865079
39778,39778,1,5096.371089,NA,NA,NA,1113.122765,NA,NA,NA,1273.872132
39779,39779,1,34958.35268,NA,NA,0,18095.02026,NA,NA,31298.27106,22084.79633
39780,39780,2,82397.32244,NA,NA,NA,12980.31214,NA,74553.58119,NA,18163.10792
39781,39781,2,4137.77669,NA,NA,NA,NA,NA,NA,NA,NA
39782,39782,2,89859.35778,69408.31777,NA,41816.07875,16384.11513,NA,NA,NA,18294.88441
39783,39783,1,12164.19791,NA,NA,NA,4143.960858,NA,9190.037927,NA,4820.600786
39784,39784,1,4715.875104,NA,NA,NA,756.9312593,NA,NA,NA,814.5803688
39785,39785,1,48241.27596,NA,NA,36351.2285,22075.56257,NA,40927.37879,NA,23675.16599
39786,39786,2,111745.9442,NA,NA,67069.08125,16321.74053,NA,80643.86883,NA,17830.56356
39787,39787,1,51273.08156,49976.8995,NA,30949.7555,8868.268379,NA,NA,NA,11984.48366
39788,39788,1,4661.727069,4523.766465,NA,NA,1169.861882,NA,NA,NA,1282.204773
39789,39789,1,7421.536589,5879.95576,NA,NA,948.4595515,NA,NA,NA,1011.705099
39790,39790,2,70166.29739,NA,NA,NA,43894.19194,NA,NA,62664.09677,46522.47591
39791,39791,1,5435.668506,NA,NA,NA,567.0297949,NA,3635.640734,NA,658.3884611
39792,39792,2,8881.615556,9528.677227,NA,NA,1449.605309,NA,NA,NA,1653.215644
39793,39793,2,41470.82617,NA,NA,24043.642,21328.63962,NA,NA,31171.51683,24055.8254
39794,39794,1,53692.88711,54235.68955,NA,39674.603,42559.95246,NA,NA,NA,NA
39795,39795,2,12867.49688,NA,NA,NA,NA,NA,NA,NA,NA
39796,39796,2,66182.6286,NA,NA,NA,10475.74353,NA,50126.12229,NA,11697.45912
39797,39797,2,30217.1497,NA,NA,NA,5798.024136,NA,27665.02857,NA,6270.1701
39798,39798,1,3019.022478,NA,NA,NA,1606.556099,NA,2019.26977,NA,1885.842239
39799,39799,2,25524.81409,NA,NA,19663.667,11530.91959,NA,NA,21653.74424,12617.15982
39800,39800,2,45105.02562,NA,NA,NA,NA,NA,NA,NA,NA
39801,39801,2,4094.629828,NA,NA,NA,NA,NA,NA,NA,NA
39802,39802,2,32632.51954,NA,NA,23280.624,6978.731931,NA,NA,23567.95849,7608.333443
39803,39803,1,30641.88644,NA,NA,NA,3833.818554,NA,NA,22191.61436,4166.017572
39804,39804,1,76835.75946,NA,NA,NA,47867.61712,NA,54308.87912,NA,50558.32645
39805,39805,1,42104.6535,30781.24488,NA,NA,8253.054039,NA,NA,NA,8389.718537
39806,39806,2,21843.4323,NA,NA,13281.12125,2515.203712,NA,NA,19471.03475,2968.635765
39807,39807,2,22077.19102,NA,NA,NA,NA,NA,NA,NA,NA
39808,39808,1,6797.87567,NA,NA,4479.822,1094.809946,NA,4973.795505,NA,1196.01695
39809,39809,1,30876.13571,NA,NA,0,NA,NA,NA,22326.7172,NA
39810,39810,1,36449.55163,NA,NA,NA,4627.57255,NA,28196.62049,NA,5028.55007
39811,39811,2,66201.71767,0,NA,NA,NA,NA,NA,NA,NA
39812,39812,1,7421.04078,6316.247653,NA,6071.85275,1251.129077,NA,NA,NA,1421.4262
39813,39813,1,15213.9009,NA,NA,NA,1872.652531,NA,11251.26939,NA,1957.162195
39814,39814,2,19217.48306,18427.07197,NA,NA,2137.107606,NA,NA,NA,2233.551683
39815,39815,2,5427.731336,NA,NA,NA,1243.742691,NA,NA,NA,1442.842857
39816,39816,2,41343.11088,NA,NA,NA,6679.080335,NA,37347.06604,NA,7257.820278
39817,39817,1,17968.8358,NA,NA,NA,NA,NA,12439.8354,NA,NA
39818,39818,2,24967.60858,NA,NA,NA,9093.668434,NA,31917.66103,NA,10893.98799
39819,39819,1,8473.2446,NA,NA,NA,4775.511053,NA,0,NA,5505.101685
39820,39820,2,65795.2389,51507.99208,NA,45865.26675,30337.58922,NA,NA,NA,35095.43125
39821,39821,1,28040.21899,NA,NA,NA,19841.83527,NA,16997.95757,NA,25241.49033
39822,39822,2,11717.98484,11256.66559,NA,NA,NA,NA,NA,NA,NA
39823,39823,1,101192.0217,78114.90211,NA,NA,30796.56488,NA,NA,NA,32527.68519
39824,39824,1,5384.114756,NA,NA,2977.0765,750.1861735,NA,NA,4404.483415,871.0546162
39825,39825,1,9474.353791,NA,NA,NA,1985.33744,NA,NA,NA,2303.153189
39826,39826,1,6718.469383,NA,NA,NA,1752.246797,NA,4922.179511,NA,1990.753433
39827,39827,2,4825.270921,NA,NA,NA,2567.741209,NA,3227.376999,NA,3014.121221
39828,39828,1,6948.132166,NA,NA,4147.30675,10151.42308,NA,NA,5024.235654,13026.93081
39829,39829,2,3408.21907,2710.36725,NA,NA,436.3189592,NA,NA,NA,NA
39830,39830,1,21390.72977,20453.25158,NA,NA,NA,NA,NA,NA,NA
39831,39831,2,63593.78445,48050.5025,NA,31057.8485,12081.32915,NA,NA,NA,12624.0509
39832,39832,1,29674.03266,NA,NA,NA,13029.75356,NA,20505.68381,NA,15463.60587
39833,39833,1,34544.28186,NA,NA,17138.411,15440.6771,NA,NA,29380.91781,17862.23742
39834,39834,1,31383.01697,NA,NA,NA,13068.92277,NA,NA,28570.12036,14015.90175
39835,39835,1,17838.36543,NA,NA,10885.222,1968.213673,NA,12612.86418,NA,2057.035851
39836,39836,2,8183.588962,NA,NA,NA,1075.405326,NA,6728.646715,NA,1114.557106
39837,39837,1,7148.437301,NA,NA,NA,NA,NA,NA,5545.571196,NA
39838,39838,2,25294.99853,20066.18749,NA,NA,3997.518047,NA,NA,NA,NA
39839,39839,1,9547.703341,NA,NA,NA,2569.66625,NA,6914.150911,NA,2784.447256
39840,39840,2,105269.3977,NA,NA,63181.9065,15375.76874,NA,75969.92951,NA,16797.14374
39841,39841,1,9848.321941,9614.539082,NA,NA,2358.278115,NA,NA,NA,2548.378107
39842,39842,2,41236.40235,NA,NA,20246.75675,8248.898755,NA,33274.92681,NA,8846.617006
39843,39843,1,1764.321873,NA,NA,NA,233.647462,NA,1221.441051,NA,275.7686023
39844,39844,1,6246.847423,NA,NA,5142.1015,1036.885714,NA,NA,5099.055027,1064.557136
39845,39845,2,18861.89422,NA,NA,11578.34825,8217.35863,NA,NA,16024.82531,10453.58837
39846,39846,1,52759.06952,NA,NA,34959.62375,NA,NA,38602.18038,NA,NA
39847,39847,1,101878.3308,NA,NA,NA,14880.46562,NA,NA,87254.70997,16256.05355
39848,39848,2,4144.840414,4146.324331,NA,NA,612.7004529,NA,NA,NA,671.5386294
39849,39849,1,5820.38119,NA,NA,0,939.6745502,NA,NA,4368.417015,1359.377816
39850,39850,1,7430.031851,NA,NA,NA,1210.256214,NA,NA,NA,1302.431285
39851,39851,1,23731.92742,NA,NA,NA,16795.84255,NA,NA,16386.65333,21366.57681
39852,39852,2,11541.51777,NA,NA,NA,1999.075799,NA,NA,8557.725945,2160.220615
39853,39853,2,65328.89009,48752.83692,NA,NA,12073.40884,NA,NA,NA,13481.44941
39854,39854,1,19890.26696,15776.62074,NA,0,4622.114705,NA,NA,NA,5049.394696
39855,39855,2,9593.987846,7450.111631,NA,0,978.4756675,NA,NA,NA,1140.855278
39856,39856,2,32012.12274,NA,NA,NA,NA,NA,NA,NA,NA
39857,39857,1,7651.24322,NA,NA,NA,1364.803882,NA,NA,NA,1453.207058
39858,39858,1,21546.1969,13301.32677,NA,12672.61,2868.044663,NA,NA,NA,3385.085638
39859,39859,2,104643.8183,NA,NA,NA,NA,NA,NA,NA,NA
39860,39860,1,23817.98146,NA,NA,NA,5279.807339,NA,NA,21043.60984,NA
39861,39861,1,9714.123141,NA,NA,7254.3075,3309.297198,NA,7339.009176,NA,3621.040915
39862,39862,2,104643.8183,NA,NA,NA,20588.07465,NA,77560.60598,NA,22989.1235
39863,39863,2,1365.615775,NA,NA,NA,214.1531098,NA,NA,NA,230.4633571
39864,39864,1,110074.9597,105932.1192,NA,NA,19893.09782,NA,NA,NA,20786.74261
39865,39865,2,2371.686425,NA,NA,NA,359.8281008,NA,NA,NA,387.2331912
39866,39866,2,75766.87871,NA,NA,0,47359.38962,NA,NA,51679.50627,50021.53073
39867,39867,1,7144.088756,NA,NA,NA,1100.060627,NA,NA,NA,NA
39868,39868,1,22079.28956,16037.50723,NA,13470.397,2717.701248,NA,NA,NA,2840.346541
39869,39869,2,110383.2901,NA,NA,75903,46974.98688,NA,NA,74846.41734,49787.74181
39870,39870,1,11276.87374,8275.688268,NA,NA,1555.833299,NA,NA,NA,1659.579978
39871,39871,2,7080.2606,NA,NA,NA,902.8359513,NA,5102.952618,NA,1025.725242
39872,39872,2,66541.05223,50277.4135,NA,34707.675,10078.57183,NA,NA,NA,11253.96795
39873,39873,2,19017.55422,NA,NA,NA,8346.284199,NA,12097.93283,NA,9132.524149
39874,39874,1,19443.26416,NA,NA,NA,3187.334777,NA,15040.90767,NA,3713.934157
39875,39875,2,53715.87186,38249.51821,NA,NA,8914.488963,NA,NA,NA,NA
39876,39876,1,24149.17956,18985.85243,NA,NA,7894.90548,NA,NA,NA,8466.973248
39877,39877,2,8756.927856,8452.015069,NA,NA,4159.417171,NA,NA,NA,4551.244225
39878,39878,2,14026.87721,NA,NA,9056.08525,1721.851996,NA,9917.898465,NA,1799.556285
39879,39879,1,60379.72708,NA,NA,NA,17463.67291,NA,44697.7446,NA,19696.66486
39880,39880,1,7162.985905,NA,NA,4555.5815,883.7591199,NA,NA,5376.092816,1004.051772
39881,39881,2,10217.56936,NA,NA,NA,1191.203236,NA,NA,8276.299683,1287.225721
39882,39882,2,6945.107675,NA,NA,NA,744.2300027,NA,NA,5476.826325,NA
39883,39883,1,6926.280887,NA,NA,0,1091.119047,NA,6266.939619,NA,1191.984855
39884,39884,2,100493.4172,NA,NA,60272.71925,19597.19768,NA,NA,67383.4389,20477.54994
39885,39885,2,77621.75684,58825.64613,NA,NA,12228.00211,NA,NA,NA,13358.3896
39886,39886,2,41246.55498,NA,NA,27253.11075,6523.44083,NA,29251.18146,NA,6816.489152
39887,39887,1,22511.781,NA,NA,NA,4848.906086,NA,17414.64893,NA,5269.062079
39888,39888,1,6228.551848,NA,NA,NA,933.9979924,NA,NA,NA,1041.698728
39889,39889,1,8066.509332,NA,NA,NA,1390.178595,NA,NA,NA,1502.240416
39890,39890,2,1977.810582,NA,NA,NA,513.3889568,NA,NA,NA,552.4894904
39891,39891,1,6983.749966,NA,NA,NA,NA,NA,NA,NA,NA
39892,39892,1,7775.480849,7504.741662,NA,NA,1011.296572,NA,NA,NA,1102.532897
39893,39893,2,21505.40356,NA,NA,NA,5339.243217,NA,NA,NA,5685.084889
39894,39894,2,8128.857692,9312.398812,NA,NA,1385.930812,NA,NA,NA,NA
39895,39895,2,3878.759274,3161.063163,NA,NA,626.1467655,NA,NA,NA,905.8136376
39896,39896,1,37095.09794,NA,NA,27075.36425,NA,NA,NA,38419.91881,NA
39897,39897,1,10088.32833,9263.62961,NA,NA,1812.008951,NA,NA,NA,1958.074372
39898,39898,1,2341.687197,NA,NA,NA,355.2766706,NA,NA,NA,382.3351167
39899,39899,2,6269.725648,NA,NA,NA,6554.090902,NA,4193.49891,NA,7251.906413
39900,39900,2,31584.68914,0,NA,NA,NA,NA,NA,NA,NA
39901,39901,1,4543.234209,NA,NA,NA,679.910724,NA,NA,NA,731.6938249
39902,39902,2,5311.674591,NA,NA,NA,1353.49198,NA,NA,NA,1509.565208
39903,39903,2,15747.87127,15087.50261,NA,0,2310.189292,NA,NA,NA,NA
39904,39904,1,41248.41513,NA,NA,NA,NA,NA,NA,NA,NA
39905,39905,2,4974.195291,3752.157439,NA,NA,1211.314887,NA,NA,NA,1327.638547
39906,39906,2,7720.319907,7142.494247,NA,NA,NA,NA,NA,NA,NA
39907,39907,2,5426.423124,NA,NA,3513.72875,6587.740645,NA,NA,4279.210404,6587.740645
39908,39908,1,28986.40263,18707.72904,NA,NA,6969.815192,NA,NA,NA,7457.418282
39909,39909,2,20926.03518,16601.8584,NA,NA,10421.12696,NA,NA,NA,11753.62401
39910,39910,2,71270.91488,NA,NA,NA,13318.03033,NA,NA,0,13916.30762
39911,39911,2,7736.838007,6517.279732,NA,5276.70375,1604.296619,NA,NA,NA,NA
39912,39912,1,13208.7225,NA,NA,NA,3284.7074,NA,NA,NA,3497.469519
39913,39913,1,4718.562888,NA,NA,NA,735.1091878,NA,4233.027284,NA,838.3620024
39914,39914,1,89661.66445,NA,NA,58093.99425,14180.64037,NA,NA,61156.94125,15834.4332
39915,39915,2,38813.03588,NA,NA,NA,6441.268996,NA,NA,34539.04431,8199.718583
39916,39916,1,19663.75923,NA,NA,NA,NA,NA,NA,NA,NA
39917,39917,1,59293.15945,42220.94335,NA,NA,9840.075145,NA,NA,NA,10530.60629
39918,39918,1,34145.18543,NA,NA,29134.48175,5084.774149,NA,NA,37070.36569,5168.974265
39919,39919,2,14745.35265,NA,NA,NA,2073.042149,NA,10678.12748,NA,2246.313709
39920,39920,2,28479.65428,24141.50844,NA,NA,9339.361338,NA,NA,NA,NA
39921,39921,2,36230.4803,NA,NA,NA,6454.5038,NA,NA,NA,6872.584846
39922,39922,1,13399.02345,NA,NA,NA,3208.528717,NA,NA,10089.78957,3467.167119
39923,39923,2,9127.290485,NA,NA,NA,15475.17417,NA,NA,NA,19099.61924
39924,39924,2,5816.648084,NA,NA,NA,2533.500691,NA,NA,NA,3360.847771
39925,39925,2,34613.04996,25350.12256,NA,21227.02075,NA,NA,NA,NA,NA
39926,39926,2,1891.83356,NA,NA,NA,506.6205954,NA,NA,NA,545.2056397
39927,39927,1,85693.88666,NA,NA,47529.03525,17093.34744,NA,64395.06404,NA,17861.22086
39928,39928,1,5482.483927,NA,NA,NA,NA,NA,NA,NA,NA
39929,39929,2,7101.447409,7433.76786,NA,NA,1106.340926,NA,NA,NA,1261.736637
39930,39930,1,29517.39771,NA,NA,15866.10725,12626.39597,NA,NA,22364.84087,13382.43573
39931,39931,2,29577.90931,23827.10023,NA,NA,12501.49779,NA,NA,NA,13250.05892
39932,39932,2,15068.68772,NA,NA,NA,8438.935383,NA,9212.101521,NA,NA
39933,39933,1,2982.704053,NA,NA,NA,427.6912196,NA,NA,NA,477.0089476
39934,39934,2,5471.912259,NA,NA,3791.7545,707.0848744,NA,3996.540685,NA,803.329556
39935,39935,1,35964.69935,NA,NA,20689.9055,11106.81153,NA,NA,29981.9966,11771.86204
39936,39936,1,97554.91394,NA,NA,NA,18335.29841,NA,68953.54541,NA,20473.62109
39937,39937,2,7748.055714,NA,NA,NA,1606.780754,NA,6010.973108,NA,1873.428605
39938,39938,1,22044.50662,22004.30549,NA,NA,2839.195895,NA,NA,NA,2967.324038
39939,39939,1,106683.2594,NA,NA,NA,24243.30761,NA,NA,79826.48905,26484.42037
39940,39940,1,7446.953817,NA,NA,NA,1505.401502,NA,NA,5552.096939,1530.329843
39941,39941,1,27764.008,NA,NA,NA,6529.475251,NA,NA,20076.31916,6986.272485
39942,39942,2,6692.890791,NA,NA,NA,1057.807921,NA,NA,NA,1210.569107
39943,39943,2,3058.126895,NA,NA,0,325.9230102,NA,NA,2551.305002,337.7887372
39944,39944,2,16155.44347,NA,NA,NA,NA,NA,NA,NA,NA
39945,39945,1,25437.23543,NA,NA,NA,19111.10834,NA,0,NA,22680.9084
39946,39946,2,61472.85846,53557.80166,NA,40267.1365,21115.00199,NA,NA,NA,22301.90738
39947,39947,2,13763.13335,NA,NA,NA,1772.606318,NA,NA,10152.48612,2211.475911
39948,39948,1,4348.534805,0,NA,0,1231.62777,NA,NA,NA,NA
39949,39949,2,9807.061297,NA,NA,NA,6525.831569,NA,6699.373232,NA,7140.580524
39950,39950,2,5812.317667,NA,NA,NA,1410.700739,NA,NA,NA,NA
39951,39951,1,48812.35445,38632.49809,NA,NA,20902.48598,NA,NA,NA,24065.25275
39952,39952,1,3183.47011,2354.684853,NA,1878.826,322.834965,NA,NA,NA,334.5882669
39953,39953,1,12399.66653,NA,NA,7235.16225,10492.90781,NA,7879.180411,NA,11989.6638
39954,39954,2,47100.49198,NA,NA,NA,7896.46988,NA,NA,39298.24763,8450.607757
39955,39955,1,8584.213051,NA,NA,NA,1377.826819,NA,NA,NA,1482.764339
39956,39956,1,28914.28939,NA,NA,17840.45225,3189.603446,NA,NA,19965.0213,3821.065381
39957,39957,2,21837.33129,NA,NA,NA,7763.628866,NA,NA,14718.37463,9163.228494
39958,39958,1,5328.671462,NA,NA,3747.10975,2464.384314,NA,NA,4701.163606,2810.52965
39959,39959,1,18143.98362,NA,NA,NA,2343.20031,NA,14078.41417,NA,2923.340049
39960,39960,1,67802.80671,52270.21815,NA,43597.4585,9990.504454,NA,NA,NA,10914.05199
39961,39961,1,100630.5539,NA,NA,NA,40170.84523,NA,68393.11195,NA,42576.1837
39962,39962,2,80078.87176,NA,NA,NA,36057.16289,NA,63594.65473,NA,41712.00526
39963,39963,1,41985.35855,NA,NA,29331.24975,8008.773655,NA,NA,28967.95699,8368.546625
39964,39964,2,4678.61478,3817.317025,NA,3029.50625,501.3551486,NA,NA,NA,514.7348388
39965,39965,1,59154.584,NA,NA,NA,17151.06856,NA,43897.64318,NA,18547.71811
39966,39966,2,46029.49343,NA,NA,NA,8550.521127,NA,35842.4922,NA,9547.710966
39967,39967,1,10061.98554,NA,NA,NA,8195.731544,NA,NA,NA,9343.968093
39968,39968,2,85683.06758,69861.67119,NA,NA,13763.77379,NA,NA,NA,19259.39114
39969,39969,1,2195.200524,2130.235075,NA,NA,314.7838643,NA,NA,NA,345.0128424
39970,39970,1,24259.30001,NA,NA,NA,3469.990448,NA,NA,22195.34381,4578.897382
39971,39971,2,5997.465881,NA,NA,NA,1410.598058,NA,NA,NA,1636.408678
39972,39972,1,5287.566857,NA,NA,2797.41025,4474.471264,NA,3359.904326,NA,5158.06979
39973,39973,2,5099.241255,4160.509332,NA,3310.4665,NA,NA,NA,NA,NA
39974,39974,2,20581.04022,NA,NA,NA,2216.601102,NA,14204.60035,NA,2316.632587
39975,39975,1,30412.67866,NA,NA,NA,NA,NA,NA,NA,NA
39976,39976,1,4329.095591,NA,NA,3698.22,2392.025928,NA,NA,5238.29741,2948.3001
39977,39977,1,9446.780415,NA,NA,NA,NA,NA,NA,NA,NA
39978,39978,1,101272.9033,80240.0693,NA,55875.37025,19924.86635,NA,NA,NA,20819.93826
39979,39979,1,101272.9033,80240.0693,NA,NA,15885.63947,NA,NA,NA,16599.2598
39980,39980,2,2449.936064,NA,NA,NA,345.5582944,NA,NA,NA,NA
39981,39981,2,1365.615775,NA,NA,NA,552.5434191,NA,NA,NA,610.0229686
39982,39982,2,70667.17791,NA,NA,NA,10236.0899,NA,NA,52154.69113,11182.33997
39983,39983,2,6680.306189,NA,NA,NA,715.8541704,NA,5268.21186,NA,834.6513214
39984,39984,1,9580.805795,8662.644643,NA,NA,1116.966909,NA,NA,NA,1207.005229
39985,39985,1,8101.396457,NA,NA,NA,1826.003607,NA,NA,NA,2089.702215
39986,39986,2,90113.00487,NA,NA,NA,36975.24705,NA,70169.67672,NA,39053.68019
39987,39987,2,3019.022478,NA,NA,2104.2715,400.146772,NA,2019.26977,NA,491.9813463
39988,39988,2,11794.7698,NA,NA,NA,9114.103809,NA,8131.327245,NA,9114.103809
39989,39989,1,30909.29799,NA,NA,20063.68875,4825.039212,NA,NA,20808.97843,5387.751123
39990,39990,2,9381.873045,7822.785456,NA,NA,1261.845478,NA,NA,NA,1475.9081
39991,39991,2,6071.151921,NA,NA,NA,NA,NA,NA,NA,NA
39992,39992,1,23610.90218,14795.45676,NA,NA,5512.24572,NA,NA,NA,5897.878332
39993,39993,1,5662.572179,4350.829974,NA,NA,1286.794948,NA,NA,NA,1405.749532
39994,39994,2,4987.754692,NA,NA,NA,1713.369398,NA,NA,3743.499223,1892.574502
39995,39995,2,86033.49761,NA,NA,NA,38968.38993,NA,NA,71309.90891,45079.79984
39996,39996,1,70117.70785,NA,NA,46076.44625,10297.20068,NA,64321.80809,NA,11249.09999
39997,39997,2,12008.35458,NA,NA,NA,7731.160197,NA,9072.298463,NA,NA
